bioguide_id,govtrack_id,opensecrets_id,fec_ids,wikipedia_id,full_name,first_name,last_name,middle_name,nickname,official_full,birthday,age_2024,age_2020,gender,religion,party,party_clean,state,chamber,type,district,senate_class,state_rank,first_relevant_term_start,latest_term_start,latest_term_end,num_relevant_terms,seniority_years,is_current,retirement_year,retired_during_period,is_senate,is_house,source,phone,fax,address,office,website,contact_form,rss_url,twitter,facebook,youtube,instagram,committees_list,num_committees
T000472,412520,N00006701,['H2CA43245'],Mark Takano,Mark Takano,Mark,Takano,,,Mark Takano,1960-12-10,64,60,M,,Democrat,D,CA,House,rep,39.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-2305,,2078 Rayburn House Office Building Washington DC 20515-0539,2078 Rayburn House Office Building,https://takano.house.gov,,http://takano.house.gov/rss.xml,,,,,HSED02; HSED10; HSED13; House Committee on Education and Workforce; House Committee on Veterans' Affairs,5
V000130,412522,N00007021,['H2CA50026'],Juan Vargas,Juan Vargas,Juan,Vargas,,,Juan Vargas,1961-03-07,63,59,M,,Democrat,D,CA,House,rep,52.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-8045,,2467 Rayburn House Office Building Washington DC 20515-0552,2467 Rayburn House Office Building,https://vargas.house.gov,,http://vargas.house.gov/rss.xml,,,,,HSBA10; HSBA16; HSBA20; House Committee on Financial Services,4
P000608,412523,N00033591,['H2CA52089'],Scott Peters (politician),Scott Peters,Scott,Peters,H.,,Scott H. Peters,1958-06-17,66,62,M,,Democrat,D,CA,House,rep,50.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-0508,,2369 Rayburn House Office Building Washington DC 20515-0550,2369 Rayburn House Office Building,https://scottpeters.house.gov,,http://scottpeters.house.gov/rss.xml,,,,,HSIF03; HSIF16; HSIF18; House Committee on Energy and Commerce; House Committee on the Budget,5
F000462,412529,N00002893,"['H2FL14053', 'H2FL22080']",Lois Frankel,Lois Frankel,Lois,Frankel,,,Lois Frankel,1948-05-16,76,72,F,,Democrat,D,FL,House,rep,22.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-9890,,2305 Rayburn House Office Building Washington DC 20515-0922,2305 Rayburn House Office Building,https://frankel.house.gov,,http://frankel.house.gov/rss.xml,,,,,HSAP04; HSAP07; House Committee on Appropriations,3
D000622,412533,N00027860,"['H6IL06141', 'S6IL00292']",Tammy Duckworth,Tammy Duckworth,Tammy,Duckworth,,,Tammy Duckworth,1968-03-12,56,52,F,,Democrat,D,IL,Senate,sen,,3.0,junior,2017-01-03,2023-01-03,2029-01-03,2,12.01,True,2029,False,True,False,current,202-224-2854,,524 Hart Senate Office Building Washington DC 20510,524 Hart Senate Office Building,https://www.duckworth.senate.gov,https://www.duckworth.senate.gov/content/contact-senator,,,,,,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",13
B001282,412541,N00031233,['H0KY06104'],Andy Barr (American politician),Garland Barr,Garland,Barr,,Andy,Andy Barr,1973-07-24,51,47,M,,Republican,R,KY,House,rep,6.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-4706,,2430 Rayburn House Office Building Washington DC 20515-1706,2430 Rayburn House Office Building,https://barr.house.gov,,http://barr.house.gov/rss.xml,,,,,HSBA10; HSBA20; HSFA05; House Committee on Financial Services; House Committee on Foreign Affairs; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,6
W000817,412542,N00033492,['S2MA00170'],Elizabeth Warren,Elizabeth Warren,Elizabeth,Warren,,,Elizabeth Warren,1949-06-22,75,71,F,,Democrat,D,MA,Senate,sen,,1.0,senior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-4543,,311 Hart Senate Office Building Washington DC 20510,311 Hart Senate Office Building,https://www.warren.senate.gov,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,,,,,"SSAS15; SSAS16; SSAS17; SSBK04; SSBK05; SSBK08; SSBK09; SSBK12; SSBK13; SSFI10; SSFI11; SSFI13; Senate Committee on Armed Services; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Finance; Senate Special Committee on Aging",16
K000383,412545,N00034580,['S2ME00109'],Angus King,Angus King,Angus,King,S.,,"Angus S. King, Jr.",1944-03-31,80,76,M,,Independent,I,ME,Senate,sen,,1.0,junior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-5344,,133 Hart Senate Office Building Washington DC 20510,133 Hart Senate Office Building,https://www.king.senate.gov,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,,,,,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,10
W000812,412548,N00033106,['H2MO02102'],Ann Wagner,Ann Wagner,Ann,Wagner,,,Ann Wagner,1962-09-13,62,58,F,,Republican,R,MO,House,rep,2.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-1621,,2350 Rayburn House Office Building Washington DC 20515-2502,2350 Rayburn House Office Building,https://wagner.house.gov,,http://wagner.house.gov/rss.xml,,,,,HLIG06; HLIG11; HSBA09; HSBA16; House Committee on Financial Services; House Permanent Select Committee on Intelligence,6
D000618,412549,N00033054,"['H2MT01060', 'S2MT00096']",Steve Daines,Steve Daines,Steve,Daines,,,Steve Daines,1962-08-20,62,58,M,,Republican,R,MT,Senate,sen,,2.0,senior,2015-01-06,2021-01-03,2027-01-03,2,12.0,True,2027,False,True,False,current,202-224-2651,,320 Hart Senate Office Building Washington DC 20510,320 Hart Senate Office Building,https://www.daines.senate.gov,https://www.daines.senate.gov/connect/email-steve,,,,,,SSEG03; SSEG04; SSEG07; SSFI10; SSFI12; SSFI13; SSFR01; SSFR07; SSFR09; Senate Committee on Energy and Natural Resources; Senate Committee on Finance; Senate Committee on Foreign Relations; Senate Committee on Indian Affairs,13
H001067,412550,N00033630,['H2NC08185'],Richard Hudson (American politician),Richard Hudson,Richard,Hudson,,,Richard Hudson,1971-11-04,53,49,M,,Republican,R,NC,House,rep,9.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-3715,202-225-4036,2112 Rayburn House Office Building Washington DC 20515-3309,2112 Rayburn House Office Building,https://hudson.house.gov,,http://hudson.house.gov/rss.xml,,,,,HSIF16; House Committee on Energy and Commerce,2
C001096,412555,N00004614,"['H0ND01026', 'H6ND00074', 'S8ND00120']",Kevin Cramer,Kevin Cramer,Kevin,Cramer,,,Kevin Cramer,1961-01-21,63,59,M,,Republican,R,ND,Senate,sen,,1.0,junior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-2043,,313 Hart Senate Office Building Washington DC 20510,313 Hart Senate Office Building,https://www.cramer.senate.gov,https://www.cramer.senate.gov/contact/contact-kevin,,,,,,"SSAS14; SSAS15; SSAS16; SSAS20; SSBK04; SSBK08; SSBK09; SSEV08; SSEV10; SSEV15; Senate Committee on Armed Services; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Environment and Public Works; Senate Committee on Veterans' Affairs",14
F000463,412556,N00033443,['S2NE00094'],Deb Fischer,Deb Fischer,Deb,Fischer,,,Deb Fischer,1951-03-01,73,69,F,,Republican,R,NE,Senate,sen,,1.0,senior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-6551,,448 Russell Senate Office Building Washington DC 20510,448 Russell Senate Office Building,https://www.fischer.senate.gov,https://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,,,,,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF15; SSAF17; SSAP01; SSAP08; SSAP16; SSAP17; SSAP19; SSAP23; SSAS14; SSAS15; SSAS16; SSCM34; SSCM35; SSCM38; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Rules and Administration; Senate Select Committee on Ethics",22
M001188,412560,N00034547,['H2NY06116'],Grace Meng,Grace Meng,Grace,Meng,,,Grace Meng,1975-10-01,49,45,F,,Democrat,D,NY,House,rep,6.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-2601,,2468 Rayburn House Office Building Washington DC 20515-3206,2468 Rayburn House Office Building,https://meng.house.gov,,http://meng.house.gov/rss.xml,,,,,HSAP04; HSAP19; House Committee on Appropriations,3
J000294,412561,N00033640,['H2NY10092'],Hakeem Jeffries,Hakeem Jeffries,Hakeem,Jeffries,S.,,Hakeem S. Jeffries,1970-08-04,54,50,M,,Democrat,D,NY,House,rep,8.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-5936,,2267 Rayburn House Office Building Washington DC 20515-3208,2267 Rayburn House Office Building,https://jeffries.house.gov,,http://jeffries.house.gov/rss.xml,,,,,,0
B001281,412565,N00033904,['H2OH03125'],Joyce Beatty,Joyce Beatty,Joyce,Beatty,,,Joyce Beatty,1950-03-12,74,70,F,,Democrat,D,OH,House,rep,3.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-4324,,2079 Rayburn House Office Building Washington DC 20515-3503,2079 Rayburn House Office Building,https://beatty.house.gov,,http://beatty.house.gov/rss.xml,,,,,HSBA10; HSBA20; House Committee on Financial Services,3
J000295,412566,N00035007,['H2OH14064'],David Joyce (politician),David Joyce,David,Joyce,P.,,David P. Joyce,1957-03-17,67,63,M,,Republican,R,OH,House,rep,14.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-5731,,2065 Rayburn House Office Building Washington DC 20515-3514,2065 Rayburn House Office Building,https://joyce.house.gov,,http://joyce.house.gov/rss/press-releases.xml,,,,,HSAP02; HSAP20; HSAP23; House Committee on Appropriations,4
M001190,412568,N00033410,"['H2OK02083', 'S2OK00186']",Markwayne Mullin,Markwayne Mullin,Markwayne,Mullin,,,Markwayne Mullin,1977-07-26,47,43,M,,Republican,R,OK,Senate,sen,,2.0,junior,2019-01-03,2023-01-03,2027-01-03,3,8.01,True,2027,False,True,False,current,202-224-4721,,330 Hart Senate Office Building Washington DC 20510,330 Hart Senate Office Building,https://www.mullin.senate.gov,https://www.mullin.senate.gov/contact/,,,,,,"SSAP01; SSAP08; SSAP17; SSAP18; SSAP20; SSAP23; SSAS13; SSAS14; SSAS20; SSHR11; SSHR12; Senate Committee on Appropriations; Senate Committee on Armed Services; Senate Committee on Health, Education, Labor, and Pensions; Senate Committee on Indian Affairs",15
P000605,412569,N00034120,['H2PA04135'],Scott Perry (politician),Scott Perry,Scott,Perry,,,Scott Perry,1962-05-27,62,58,M,,Republican,R,PA,House,rep,10.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-5836,,2160 Rayburn House Office Building Washington DC 20515-3810,2160 Rayburn House Office Building,https://perry.house.gov,,http://perry.house.gov/rss.xml,,,,,HLIG06; HLIG11; HSFA17; HSFA19; HSGO05; HSGO33; HSPW05; HSPW13; House Committee on Foreign Affairs; House Committee on Oversight and Government Reform; House Committee on Transportation and Infrastructure; House Permanent Select Committee on Intelligence,12
C001098,412573,N00033085,['S2TX00312'],Ted Cruz,Ted Cruz,Ted,Cruz,,,Ted Cruz,1970-12-22,54,50,M,,Republican,R,TX,Senate,sen,,1.0,junior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-5922,,167 Russell Senate Office Building Washington DC 20510,167 Russell Senate Office Building,https://www.cruz.senate.gov,https://www.cruz.senate.gov/?p=form&id=16,,,,,,"SSCM33; SSCM34; SSCM35; SSCM36; SSCM37; SSCM38; SSFR06; SSFR07; SSFR09; SSJU04; SSJU21; SSJU22; SSJU25; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Rules and Administration; Senate Committee on the Judiciary",17
W000814,412574,N00033539,['H2TX14149'],Randy Weber,Randy Weber,Randy,Weber,K.,,"Randy K. Weber, Sr.",1953-07-02,71,67,M,,Republican,R,TX,House,rep,14.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-2831,,107 Cannon House Office Building Washington DC 20515-4314,107 Cannon House Office Building,https://weber.house.gov,,http://weber.house.gov/rss.xml,,,,,"HSIF02; HSIF03; HSIF18; HSSY20; House Committee on Energy and Commerce; House Committee on Science, Space, and Technology",6
C001091,412576,N00033316,['H2TX35011'],Joaquin Castro,Joaquin Castro,Joaquin,Castro,,,Joaquin Castro,1974-09-16,50,46,M,,Democrat,D,TX,House,rep,20.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-3236,,2241 Rayburn House Office Building Washington DC 20515-4320,2241 Rayburn House Office Building,https://castro.house.gov,,http://castro.house.gov/rss.xml,,,,,HLIG01; HLIG02; HLIG09; HSFA05; HSFA07; House Committee on Foreign Affairs; House Permanent Select Committee on Intelligence,7
W000816,412578,N00030602,"['H2TX33040', 'S2TX00270']",Roger Williams (Texas politician),Roger Williams,Roger,Williams,,,Roger Williams,1949-09-13,75,71,M,,Republican,R,TX,House,rep,25.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-9896,,2336 Rayburn House Office Building Washington DC 20515-4325,2336 Rayburn House Office Building,https://williams.house.gov,,http://williams.house.gov/rss.xml,,,,,HSBA10; HSBA20; House Committee on Financial Services; House Committee on Small Business,4
V000131,412579,N00033839,['H2TX33073'],Marc Veasey,Marc Veasey,Marc,Veasey,A.,,Marc A. Veasey,1971-01-03,53,49,M,,Democrat,D,TX,House,rep,33.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-9897,,2186 Rayburn House Office Building Washington DC 20515-4333,2186 Rayburn House Office Building,https://veasey.house.gov,,http://veasey.house.gov/rss.xml,,,,,HSIF03; HSIF14; HSIF17; House Committee on Energy and Commerce,4
K000384,412582,N00033177,['S2VA00142'],Tim Kaine,Timothy Kaine,Timothy,Kaine,,Tim,Tim Kaine,1958-02-26,66,62,M,,Democrat,D,VA,Senate,sen,,1.0,junior,2019-01-03,2025-01-03,2031-01-03,2,12.01,True,2031,False,True,False,current,202-224-4024,,231 Russell Senate Office Building Washington DC 20510,231 Russell Senate Office Building,https://www.kaine.senate.gov,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,,,,,"SSAS13; SSAS15; SSAS20; SSFR06; SSFR07; SSFR14; SSHR09; SSHR11; Senate Committee on Armed Services; Senate Committee on Foreign Relations; Senate Committee on Health, Education, Labor, and Pensions; Senate Committee on the Budget",12
P000607,412585,N00033549,['H2WI02124'],Mark Pocan,Mark Pocan,Mark,Pocan,,,Mark Pocan,1964-08-14,60,56,M,,Democrat,D,WI,House,rep,2.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-2906,,1026 Longworth House Office Building Washington DC 20515-4902,1026 Longworth House Office Building,https://pocan.house.gov,,http://pocan.house.gov/rss.xml,,,,,HSAP07; HSAP23; House Committee on Appropriations,3
K000385,412595,N00035215,['H2IL02172'],Robin Kelly,Robin Kelly,Robin,Kelly,L.,,Robin L. Kelly,1956-04-30,68,64,F,,Democrat,D,IL,House,rep,2.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-0773,,2329 Rayburn House Office Building Washington DC 20515-1302,2329 Rayburn House Office Building,https://robinkelly.house.gov,,http://robinkelly.house.gov/rss.xml,,,,,HSIF14; HSIF16; HSIF17; House Committee on Energy and Commerce,4
S001195,412596,N00035282,['H4MO08162'],Jason Smith (American politician),Jason Smith,Jason,Smith,T.,,Jason Smith,1980-06-16,44,40,M,,Republican,R,MO,House,rep,8.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-4404,,1011 Longworth House Office Building Washington DC 20515-2508,1011 Longworth House Office Building,https://jasonsmith.house.gov,,http://jasonsmith.house.gov/rss.xml,,,,,House Committee on Ways and Means; Joint Committee on Taxation,2
B001288,412598,N00035267,['S4NJ00185'],Cory Booker,Cory Booker,Cory,Booker,Anthony,,Cory A. Booker,1969-04-27,55,51,M,,Democrat,D,NJ,Senate,sen,,2.0,senior,2015-01-06,2021-01-03,2027-01-03,2,12.0,True,2027,False,True,False,current,202-224-3224,,306 Hart Senate Office Building Washington DC 20510,306 Hart Senate Office Building,https://www.booker.senate.gov,https://www.booker.senate.gov/?p=contact,,,,,,"SSAF13; SSAF16; SSAF17; SSFR01; SSFR07; SSFR09; SSJU01; SSJU04; SSJU21; SSJU22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Foreign Relations; Senate Committee on Small Business and Entrepreneurship; Senate Committee on the Judiciary",14
C001101,412600,N00035278,['H4MA05084'],Katherine Clark,Katherine Clark,Katherine,Clark,M.,,Katherine M. Clark,1963-07-17,61,57,F,,Democrat,D,MA,House,rep,5.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-2836,,2368 Rayburn House Office Building Washington DC 20515-2105,2368 Rayburn House Office Building,https://katherineclark.house.gov,,,,,,,,0
N000188,412606,N00036154,['H4NJ01084'],Donald Norcross,Donald Norcross,Donald,Norcross,W.,,Donald Norcross,1958-12-13,66,62,M,,Democrat,D,NJ,House,rep,1.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-6501,,2427 Rayburn House Office Building Washington DC 20515-3001,2427 Rayburn House Office Building,https://norcross.house.gov,,,,,,,HSAS25; HSAS28; HSAS29; HSED02; HSED13; House Committee on Armed Services; House Committee on Education and Workforce,7
A000370,412607,N00035451,['H4NC12100'],Alma Adams,Alma Adams,Alma,Adams,S.,,Alma S. Adams,1946-05-27,78,74,F,,Democrat,D,NC,House,rep,12.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-1510,,2436 Rayburn House Office Building Washington DC 20515-3312,2436 Rayburn House Office Building,https://adams.house.gov,,,,,,,HSAG03; HSAG14; HSED13; HSED14; House Committee on Agriculture; House Committee on Education and Workforce,6
P000609,412608,N00035691,['H4AL06098'],Gary Palmer (politician),Gary Palmer,Gary,Palmer,J.,,Gary J. Palmer,1954-05-14,70,66,M,,Republican,R,AL,House,rep,6.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-4921,,170 Cannon House Office Building Washington DC 20515-0106,170 Cannon House Office Building,https://palmer.house.gov,,,,,,,HSGO05; HSGO24; HSIF02; HSIF03; HSIF18; House Committee on Energy and Commerce; House Committee on Oversight and Government Reform,7
H001072,412609,N00035792,['H4AR02141'],French Hill (politician),J. Hill,J.,Hill,French,,J. French Hill,1956-12-05,68,64,M,,Republican,R,AR,House,rep,2.0,,,2019-01-03,2025-01-03,2027-01-03,4,8.01,True,2027,False,False,True,current,202-225-2506,,1533 Longworth House Office Building Washington DC 20515-0402,1533 Longworth House Office Building,https://hill.house.gov,,,,,,,HLIG02; HLIG06; House Committee on Financial Services; House Permanent Select Committee on Intelligence,4
