committee,chamber,congress,year_start,year_end,full_name,first_name,last_name,party,state,role,Unnamed: 11,bioguide_id,match_method,Unnamed: 12
Judiciary,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,FL,Member,,,no_match,
Judiciary,Senate,117,2021,2022,James Jones,James,Jones,Democrat,GA,Member,,,no_match,
Judiciary,Senate,117,2021,2022,William Miller,William,Miller,Republican,HI,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,ID,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,IL,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,IN,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,IA,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,KS,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,KY,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,LA,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,ME,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,MD,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,MA,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,MI,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Paul Lee,Paul,Lee,Republican,MN,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Andrew Thompson,Andrew,Thompson,Democrat,MS,Member,,,no_match,
Judiciary,Senate,117,2021,2022,Kenneth White,Kenneth,White,Republican,MO,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Dick Durbin,Dick,Durbin,Democrat,AZ,Chair,,,no_match,
Judiciary,Senate,118,2023,2024,Lindsey Graham,Lindsey,Graham,Republican,LA,Ranking Member,,G000359,full_name_only,
Judiciary,Senate,118,2023,2024,John Smith,John,Smith,Democrat,CO,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,CT,Member,,,no_match,
Judiciary,Senate,118,2023,2024,David Williams,David,Williams,Democrat,DE,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,FL,Member,,,no_match,
Judiciary,Senate,118,2023,2024,James Jones,James,Jones,Democrat,GA,Member,,,no_match,
Judiciary,Senate,118,2023,2024,William Miller,William,Miller,Republican,HI,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,ID,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,IL,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,IN,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,IA,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,KS,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,KY,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,LA,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,ME,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,MD,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,MA,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,MI,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Paul Lee,Paul,Lee,Republican,MN,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Andrew Thompson,Andrew,Thompson,Democrat,MS,Member,,,no_match,
Judiciary,Senate,118,2023,2024,Kenneth White,Kenneth,White,Republican,MO,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Richard Shelby,Richard,Shelby,Republican,FL,Chair,,S000320,no_middle_only,
Rules and Administration,Senate,115,2017,2018,Amy Klobuchar,Amy,Klobuchar,Democrat,AL,Ranking Member,,K000367,full_name_only,
Rules and Administration,Senate,115,2017,2018,John Smith,John,Smith,Republican,IL,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,IN,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,David Williams,David,Williams,Republican,IA,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,KS,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,James Jones,James,Jones,Republican,KY,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,William Miller,William,Miller,Democrat,LA,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Richard Davis,Richard,Davis,Republican,ME,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Joseph Garcia,Joseph,Garcia,Democrat,MD,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Thomas Rodriguez,Thomas,Rodriguez,Republican,MA,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Charles Wilson,Charles,Wilson,Democrat,MI,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Christopher Martinez,Christopher,Martinez,Republican,MN,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Daniel Anderson,Daniel,Anderson,Democrat,MS,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Matthew Taylor,Matthew,Taylor,Republican,MO,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Anthony Thomas,Anthony,Thomas,Democrat,MT,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Mark Moore,Mark,Moore,Republican,NE,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Donald Jackson,Donald,Jackson,Democrat,NV,Member,,,no_match,
Rules and Administration,Senate,115,2017,2018,Steven Martin,Steven,Martin,Republican,NH,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Roy Blunt,Roy,Blunt,Republican,KS,Chair,,B000575,full_name_only,
Rules and Administration,Senate,116,2019,2020,Amy Klobuchar,Amy,Klobuchar,Democrat,AL,Ranking Member,,K000367,full_name_only,
Rules and Administration,Senate,116,2019,2020,John Smith,John,Smith,Republican,IL,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Michael Johnson,Michael,Johnson,Democrat,IN,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,David Williams,David,Williams,Republican,IA,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Robert Brown,Robert,Brown,Democrat,KS,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,James Jones,James,Jones,Republican,KY,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,William Miller,William,Miller,Democrat,LA,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Richard Davis,Richard,Davis,Republican,ME,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Joseph Garcia,Joseph,Garcia,Democrat,MD,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Thomas Rodriguez,Thomas,Rodriguez,Republican,MA,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Charles Wilson,Charles,Wilson,Democrat,MI,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Christopher Martinez,Christopher,Martinez,Republican,MN,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Daniel Anderson,Daniel,Anderson,Democrat,MS,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Matthew Taylor,Matthew,Taylor,Republican,MO,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Anthony Thomas,Anthony,Thomas,Democrat,MT,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Mark Moore,Mark,Moore,Republican,NE,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Donald Jackson,Donald,Jackson,Democrat,NV,Member,,,no_match,
Rules and Administration,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,NH,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Amy Klobuchar,Amy,Klobuchar,Democrat,AL,Chair,,K000367,full_name_only,
Rules and Administration,Senate,117,2021,2022,Roy Blunt,Roy,Blunt,Republican,KS,Ranking Member,,B000575,full_name_only,
Rules and Administration,Senate,117,2021,2022,John Smith,John,Smith,Democrat,IL,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,IN,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,David Williams,David,Williams,Democrat,IA,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,KS,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,James Jones,James,Jones,Democrat,KY,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,William Miller,William,Miller,Republican,LA,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,ME,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,MD,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,MA,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,MI,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,MN,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,MS,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,MO,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,MT,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,NE,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,NV,Member,,,no_match,
Rules and Administration,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,NH,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Amy Klobuchar,Amy,Klobuchar,Democrat,AL,Chair,,K000367,full_name_only,
Rules and Administration,Senate,118,2023,2024,Deb Fischer,Deb,Fischer,Republican,UT,Ranking Member,,F000463,full_name_only,
Rules and Administration,Senate,118,2023,2024,John Smith,John,Smith,Democrat,IL,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,IN,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,David Williams,David,Williams,Democrat,IA,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,KS,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,James Jones,James,Jones,Democrat,KY,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,William Miller,William,Miller,Republican,LA,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,ME,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,MD,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,MA,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,MI,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,MN,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,MS,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,MO,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,MT,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,NE,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,NV,Member,,,no_match,
Rules and Administration,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,NH,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Jim Risch,Jim,Risch,Republican,MN,Chair,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Jeanne Shaheen,Jeanne,Shaheen,Democrat,KS,Ranking Member,,S001181,full_name_only,
Small Business and Entrepreneurship,Senate,115,2017,2018,John Smith,John,Smith,Republican,MA,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,MI,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,David Williams,David,Williams,Republican,MN,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,MS,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,James Jones,James,Jones,Republican,MO,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,William Miller,William,Miller,Democrat,MT,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Richard Davis,Richard,Davis,Republican,NE,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Joseph Garcia,Joseph,Garcia,Democrat,NV,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Thomas Rodriguez,Thomas,Rodriguez,Republican,NH,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Charles Wilson,Charles,Wilson,Democrat,NJ,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Christopher Martinez,Christopher,Martinez,Republican,NM,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Daniel Anderson,Daniel,Anderson,Democrat,NY,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Matthew Taylor,Matthew,Taylor,Republican,NC,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Anthony Thomas,Anthony,Thomas,Democrat,ND,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Mark Moore,Mark,Moore,Republican,OH,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Donald Jackson,Donald,Jackson,Democrat,OK,Member,,,no_match,
Small Business and Entrepreneurship,Senate,115,2017,2018,Steven Martin,Steven,Martin,Republican,OR,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Marco Rubio,Marco,Rubio,Republican,PA,Chair,,R000595,full_name_only,
Small Business and Entrepreneurship,Senate,116,2019,2020,Ben Cardin,Ben,Cardin,Democrat,WA,Ranking Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,John Smith,John,Smith,Republican,MA,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Michael Johnson,Michael,Johnson,Democrat,MI,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,David Williams,David,Williams,Republican,MN,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Robert Brown,Robert,Brown,Democrat,MS,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,James Jones,James,Jones,Republican,MO,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,William Miller,William,Miller,Democrat,MT,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Richard Davis,Richard,Davis,Republican,NE,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Joseph Garcia,Joseph,Garcia,Democrat,NV,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Thomas Rodriguez,Thomas,Rodriguez,Republican,NH,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Charles Wilson,Charles,Wilson,Democrat,NJ,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Christopher Martinez,Christopher,Martinez,Republican,NM,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Daniel Anderson,Daniel,Anderson,Democrat,NY,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Matthew Taylor,Matthew,Taylor,Republican,NC,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Anthony Thomas,Anthony,Thomas,Democrat,ND,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Mark Moore,Mark,Moore,Republican,OH,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Donald Jackson,Donald,Jackson,Democrat,OK,Member,,,no_match,
Small Business and Entrepreneurship,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,OR,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Ben Cardin,Ben,Cardin,Democrat,WA,Chair,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Rand Paul,Rand,Paul,Republican,MA,Ranking Member,,P000603,full_name_only,
Small Business and Entrepreneurship,Senate,117,2021,2022,John Smith,John,Smith,Democrat,MA,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,MI,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,David Williams,David,Williams,Democrat,MN,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,MS,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,James Jones,James,Jones,Democrat,MO,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,William Miller,William,Miller,Republican,MT,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,NE,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,NV,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,NH,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,NJ,Member,,,no_match,
Small Business and Entrepreneurship,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,NM,Member,,,no_match,
