committee;chamber;congress;year_start;year_end;full_name;first_name;last_name;party;state;role;
Natural Resources;House;116;2019;2020;Thomas Anderson;Thomas;Anderson;Democrat;ID;Member;
Natural Resources;House;116;2019;2020;Jessica Thomas;Jessica;Thomas;Republican;IL;Member;
Natural Resources;House;116;2019;2020;Charles Taylor;Charles;Taylor;Democrat;IN;Member;
Natural Resources;House;116;2019;2020;Sarah Moore;Sarah;Moore;Republican;IA;Member;
Natural Resources;House;116;2019;2020;Christopher Jackson;Christopher;Jackson;Democrat;KS;Member;
Natural Resources;House;116;2019;2020;Karen Martin;Karen;Martin;Republican;KY;Member;
Natural Resources;House;116;2019;2020;Daniel Lee;Daniel;Lee;Democrat;LA;Member;
Natural Resources;House;116;2019;2020;Nancy Thompson;Nancy;Thompson;Republican;ME;Member;
Natural Resources;House;116;2019;2020;Matthew White;Matthew;White;Democrat;MD;Member;
Natural Resources;House;116;2019;2020;Lisa Harris;Lisa;Harris;Republican;MA;Member;
Natural Resources;House;116;2019;2020;Anthony Sanchez;Anthony;Sanchez;Democrat;MI;Member;
Natural Resources;House;116;2019;2020;Betty Clark;Betty;Clark;Republican;MN;Member;
Natural Resources;House;116;2019;2020;Mark Ramirez;Mark;Ramirez;Democrat;MS;Member;
Natural Resources;House;116;2019;2020;Margaret Lewis;Margaret;Lewis;Republican;MO;Member;
Natural Resources;House;116;2019;2020;Donald Robinson;Donald;Robinson;Democrat;MT;Member;
Natural Resources;House;116;2019;2020;Sandra Walker;Sandra;Walker;Republican;NE;Member;
Natural Resources;House;116;2019;2020;Steven Young;Steven;Young;Democrat;NV;Member;
Natural Resources;House;116;2019;2020;Ashley Allen;Ashley;Allen;Republican;NH;Member;
Natural Resources;House;116;2019;2020;Paul King;Paul;King;Democrat;NJ;Member;
Natural Resources;House;116;2019;2020;Kimberly Wright;Kimberly;Wright;Republican;NM;Member;
Natural Resources;House;116;2019;2020;Andrew Scott;Andrew;Scott;Democrat;NY;Member;
Natural Resources;House;116;2019;2020;Emily Torres;Emily;Torres;Republican;NC;Member;
Natural Resources;House;116;2019;2020;Joshua Nguyen;Joshua;Nguyen;Democrat;ND;Member;
Natural Resources;House;116;2019;2020;Donna Hill;Donna;Hill;Republican;OH;Member;
Natural Resources;House;116;2019;2020;Kenneth Flores;Kenneth;Flores;Democrat;OK;Member;
Natural Resources;House;116;2019;2020;Michelle Green;Michelle;Green;Republican;OR;Member;
Natural Resources;House;116;2019;2020;Kevin Adams;Kevin;Adams;Democrat;PA;Member;
Natural Resources;House;116;2019;2020;Dorothy Nelson;Dorothy;Nelson;Republican;RI;Member;
Natural Resources;House;116;2019;2020;Brian Baker;Brian;Baker;Democrat;SC;Member;
Natural Resources;House;117;2021;2022;John Smith;John;Smith;Democrat;WV;Member;
Natural Resources;House;117;2021;2022;Mary Johnson;Mary;Johnson;Republican;WI;Member;
Natural Resources;House;117;2021;2022;Michael Williams;Michael;Williams;Democrat;WY;Member;
Natural Resources;House;117;2021;2022;Patricia Brown;Patricia;Brown;Republican;AL;Member;
Natural Resources;House;117;2021;2022;Robert Jones;Robert;Jones;Democrat;AK;Member;
Natural Resources;House;117;2021;2022;Jennifer Garcia;Jennifer;Garcia;Republican;AZ;Member;
Natural Resources;House;117;2021;2022;William Miller;William;Miller;Democrat;AR;Member;
Natural Resources;House;117;2021;2022;Linda Davis;Linda;Davis;Republican;CA;Member;
Natural Resources;House;117;2021;2022;David Rodriguez;David;Rodriguez;Democrat;CO;Member;
Natural Resources;House;117;2021;2022;Elizabeth Martinez;Elizabeth;Martinez;Republican;CT;Member;
Natural Resources;House;117;2021;2022;Richard Hernandez;Richard;Hernandez;Democrat;DE;Member;
Natural Resources;House;117;2021;2022;Barbara Lopez;Barbara;Lopez;Republican;FL;Member;
Natural Resources;House;117;2021;2022;Joseph Gonzalez;Joseph;Gonzalez;Democrat;GA;Member;
Natural Resources;House;117;2021;2022;Susan Wilson;Susan;Wilson;Republican;HI;Member;
Natural Resources;House;117;2021;2022;Thomas Anderson;Thomas;Anderson;Democrat;ID;Member;
Natural Resources;House;117;2021;2022;Jessica Thomas;Jessica;Thomas;Republican;IL;Member;
Natural Resources;House;117;2021;2022;Charles Taylor;Charles;Taylor;Democrat;IN;Member;
Natural Resources;House;117;2021;2022;Sarah Moore;Sarah;Moore;Republican;IA;Member;
Natural Resources;House;117;2021;2022;Christopher Jackson;Christopher;Jackson;Democrat;KS;Member;
Natural Resources;House;117;2021;2022;Karen Martin;Karen;Martin;Republican;KY;Member;
Natural Resources;House;117;2021;2022;Daniel Lee;Daniel;Lee;Democrat;LA;Member;
Natural Resources;House;117;2021;2022;Nancy Thompson;Nancy;Thompson;Republican;ME;Member;
Natural Resources;House;117;2021;2022;Matthew White;Matthew;White;Democrat;MD;Member;
Natural Resources;House;117;2021;2022;Lisa Harris;Lisa;Harris;Republican;MA;Member;
Natural Resources;House;117;2021;2022;Anthony Sanchez;Anthony;Sanchez;Democrat;MI;Member;
Natural Resources;House;117;2021;2022;Betty Clark;Betty;Clark;Republican;MN;Member;
Natural Resources;House;117;2021;2022;Mark Ramirez;Mark;Ramirez;Democrat;MS;Member;
Natural Resources;House;117;2021;2022;Margaret Lewis;Margaret;Lewis;Republican;MO;Member;
Natural Resources;House;117;2021;2022;Donald Robinson;Donald;Robinson;Democrat;MT;Member;
Natural Resources;House;117;2021;2022;Sandra Walker;Sandra;Walker;Republican;NE;Member;
Natural Resources;House;117;2021;2022;Steven Young;Steven;Young;Democrat;NV;Member;
Natural Resources;House;117;2021;2022;Ashley Allen;Ashley;Allen;Republican;NH;Member;
Natural Resources;House;117;2021;2022;Paul King;Paul;King;Democrat;NJ;Member;
Natural Resources;House;117;2021;2022;Kimberly Wright;Kimberly;Wright;Republican;NM;Member;
Natural Resources;House;117;2021;2022;Andrew Scott;Andrew;Scott;Democrat;NY;Member;
Natural Resources;House;117;2021;2022;Emily Torres;Emily;Torres;Republican;NC;Member;
Natural Resources;House;117;2021;2022;Joshua Nguyen;Joshua;Nguyen;Democrat;ND;Member;
Natural Resources;House;117;2021;2022;Donna Hill;Donna;Hill;Republican;OH;Member;
Natural Resources;House;117;2021;2022;Kenneth Flores;Kenneth;Flores;Democrat;OK;Member;
Natural Resources;House;117;2021;2022;Michelle Green;Michelle;Green;Republican;OR;Member;
Natural Resources;House;117;2021;2022;Kevin Adams;Kevin;Adams;Democrat;PA;Member;
Natural Resources;House;117;2021;2022;Dorothy Nelson;Dorothy;Nelson;Republican;RI;Member;
Natural Resources;House;117;2021;2022;Brian Baker;Brian;Baker;Democrat;SC;Member;
Natural Resources;House;118;2023;2024;John Smith;John;Smith;Republican;WV;Member;
Natural Resources;House;118;2023;2024;Mary Johnson;Mary;Johnson;Democrat;WI;Member;
Natural Resources;House;118;2023;2024;Michael Williams;Michael;Williams;Republican;WY;Member;
Natural Resources;House;118;2023;2024;Patricia Brown;Patricia;Brown;Democrat;AL;Member;
Natural Resources;House;118;2023;2024;Robert Jones;Robert;Jones;Republican;AK;Member;
Natural Resources;House;118;2023;2024;Jennifer Garcia;Jennifer;Garcia;Democrat;AZ;Member;
Natural Resources;House;118;2023;2024;William Miller;William;Miller;Republican;AR;Member;
Natural Resources;House;118;2023;2024;Linda Davis;Linda;Davis;Democrat;CA;Member;
Natural Resources;House;118;2023;2024;David Rodriguez;David;Rodriguez;Republican;CO;Member;
Natural Resources;House;118;2023;2024;Elizabeth Martinez;Elizabeth;Martinez;Democrat;CT;Member;
Natural Resources;House;118;2023;2024;Richard Hernandez;Richard;Hernandez;Republican;DE;Member;
Natural Resources;House;118;2023;2024;Barbara Lopez;Barbara;Lopez;Democrat;FL;Member;
Natural Resources;House;118;2023;2024;Joseph Gonzalez;Joseph;Gonzalez;Republican;GA;Member;
Natural Resources;House;118;2023;2024;Susan Wilson;Susan;Wilson;Democrat;HI;Member;
Natural Resources;House;118;2023;2024;Thomas Anderson;Thomas;Anderson;Republican;ID;Member;
Natural Resources;House;118;2023;2024;Jessica Thomas;Jessica;Thomas;Democrat;IL;Member;
Natural Resources;House;118;2023;2024;Charles Taylor;Charles;Taylor;Republican;IN;Member;
Natural Resources;House;118;2023;2024;Sarah Moore;Sarah;Moore;Democrat;IA;Member;
Natural Resources;House;118;2023;2024;Christopher Jackson;Christopher;Jackson;Republican;KS;Member;
Natural Resources;House;118;2023;2024;Karen Martin;Karen;Martin;Democrat;KY;Member;
Natural Resources;House;118;2023;2024;Daniel Lee;Daniel;Lee;Republican;LA;Member;
Natural Resources;House;118;2023;2024;Nancy Thompson;Nancy;Thompson;Democrat;ME;Member;
Natural Resources;House;118;2023;2024;Matthew White;Matthew;White;Republican;MD;Member;
Natural Resources;House;118;2023;2024;Lisa Harris;Lisa;Harris;Democrat;MA;Member;
Natural Resources;House;118;2023;2024;Anthony Sanchez;Anthony;Sanchez;Republican;MI;Member;
Natural Resources;House;118;2023;2024;Betty Clark;Betty;Clark;Democrat;MN;Member;
Natural Resources;House;118;2023;2024;Mark Ramirez;Mark;Ramirez;Republican;MS;Member;
Natural Resources;House;118;2023;2024;Margaret Lewis;Margaret;Lewis;Democrat;MO;Member;
Natural Resources;House;118;2023;2024;Donald Robinson;Donald;Robinson;Republican;MT;Member;
Natural Resources;House;118;2023;2024;Sandra Walker;Sandra;Walker;Democrat;NE;Member;
Natural Resources;House;118;2023;2024;Steven Young;Steven;Young;Republican;NV;Member;
Natural Resources;House;118;2023;2024;Ashley Allen;Ashley;Allen;Democrat;NH;Member;
Natural Resources;House;118;2023;2024;Paul King;Paul;King;Republican;NJ;Member;
Natural Resources;House;118;2023;2024;Kimberly Wright;Kimberly;Wright;Democrat;NM;Member;
Natural Resources;House;118;2023;2024;Andrew Scott;Andrew;Scott;Republican;NY;Member;
Natural Resources;House;118;2023;2024;Emily Torres;Emily;Torres;Democrat;NC;Member;
Natural Resources;House;118;2023;2024;Joshua Nguyen;Joshua;Nguyen;Republican;ND;Member;
Natural Resources;House;118;2023;2024;Donna Hill;Donna;Hill;Democrat;OH;Member;
Natural Resources;House;118;2023;2024;Kenneth Flores;Kenneth;Flores;Republican;OK;Member;
Natural Resources;House;118;2023;2024;Michelle Green;Michelle;Green;Democrat;OR;Member;
Natural Resources;House;118;2023;2024;Kevin Adams;Kevin;Adams;Republican;PA;Member;
Natural Resources;House;118;2023;2024;Dorothy Nelson;Dorothy;Nelson;Democrat;RI;Member;
Natural Resources;House;118;2023;2024;Brian Baker;Brian;Baker;Republican;SC;Member;
Oversight and Accountability;House;115;2017;2018;John Smith;John;Smith;Republican;OH;Member;
Oversight and Accountability;House;115;2017;2018;Mary Johnson;Mary;Johnson;Democrat;OK;Member;
Oversight and Accountability;House;115;2017;2018;Michael Williams;Michael;Williams;Republican;OR;Member;
Oversight and Accountability;House;115;2017;2018;Patricia Brown;Patricia;Brown;Democrat;PA;Member;
Oversight and Accountability;House;115;2017;2018;Robert Jones;Robert;Jones;Republican;RI;Member;
Oversight and Accountability;House;115;2017;2018;Jennifer Garcia;Jennifer;Garcia;Democrat;SC;Member;
Oversight and Accountability;House;115;2017;2018;William Miller;William;Miller;Republican;SD;Member;
Oversight and Accountability;House;115;2017;2018;Linda Davis;Linda;Davis;Democrat;TN;Member;
Oversight and Accountability;House;115;2017;2018;David Rodriguez;David;Rodriguez;Republican;TX;Member;
Oversight and Accountability;House;115;2017;2018;Elizabeth Martinez;Elizabeth;Martinez;Democrat;UT;Member;
Oversight and Accountability;House;115;2017;2018;Richard Hernandez;Richard;Hernandez;Republican;VT;Member;
Oversight and Accountability;House;115;2017;2018;Barbara Lopez;Barbara;Lopez;Democrat;VA;Member;
Oversight and Accountability;House;115;2017;2018;Joseph Gonzalez;Joseph;Gonzalez;Republican;WA;Member;
Oversight and Accountability;House;115;2017;2018;Susan Wilson;Susan;Wilson;Democrat;WV;Member;
Oversight and Accountability;House;115;2017;2018;Thomas Anderson;Thomas;Anderson;Republican;WI;Member;
Oversight and Accountability;House;115;2017;2018;Jessica Thomas;Jessica;Thomas;Democrat;WY;Member;
Oversight and Accountability;House;115;2017;2018;Charles Taylor;Charles;Taylor;Republican;AL;Member;
Oversight and Accountability;House;115;2017;2018;Sarah Moore;Sarah;Moore;Democrat;AK;Member;
Oversight and Accountability;House;115;2017;2018;Christopher Jackson;Christopher;Jackson;Republican;AZ;Member;
Oversight and Accountability;House;115;2017;2018;Karen Martin;Karen;Martin;Democrat;AR;Member;
Oversight and Accountability;House;115;2017;2018;Daniel Lee;Daniel;Lee;Republican;CA;Member;
Oversight and Accountability;House;115;2017;2018;Nancy Thompson;Nancy;Thompson;Democrat;CO;Member;
Oversight and Accountability;House;115;2017;2018;Matthew White;Matthew;White;Republican;CT;Member;
Oversight and Accountability;House;115;2017;2018;Lisa Harris;Lisa;Harris;Democrat;DE;Member;
Oversight and Accountability;House;115;2017;2018;Anthony Sanchez;Anthony;Sanchez;Republican;FL;Member;
Oversight and Accountability;House;115;2017;2018;Betty Clark;Betty;Clark;Democrat;GA;Member;
Oversight and Accountability;House;115;2017;2018;Mark Ramirez;Mark;Ramirez;Republican;HI;Member;
Oversight and Accountability;House;115;2017;2018;Margaret Lewis;Margaret;Lewis;Democrat;ID;Member;
Oversight and Accountability;House;115;2017;2018;Donald Robinson;Donald;Robinson;Republican;IL;Member;
Oversight and Accountability;House;115;2017;2018;Sandra Walker;Sandra;Walker;Democrat;IN;Member;
Oversight and Accountability;House;115;2017;2018;Steven Young;Steven;Young;Republican;IA;Member;
Oversight and Accountability;House;115;2017;2018;Ashley Allen;Ashley;Allen;Democrat;KS;Member;
Oversight and Accountability;House;115;2017;2018;Paul King;Paul;King;Republican;KY;Member;
Oversight and Accountability;House;115;2017;2018;Kimberly Wright;Kimberly;Wright;Democrat;LA;Member;
Oversight and Accountability;House;115;2017;2018;Andrew Scott;Andrew;Scott;Republican;ME;Member;
Oversight and Accountability;House;115;2017;2018;Emily Torres;Emily;Torres;Democrat;MD;Member;
Oversight and Accountability;House;115;2017;2018;Joshua Nguyen;Joshua;Nguyen;Republican;MA;Member;
Oversight and Accountability;House;115;2017;2018;Donna Hill;Donna;Hill;Democrat;MI;Member;
Oversight and Accountability;House;115;2017;2018;Kenneth Flores;Kenneth;Flores;Republican;MN;Member;
Oversight and Accountability;House;115;2017;2018;Michelle Green;Michelle;Green;Democrat;MS;Member;
Oversight and Accountability;House;116;2019;2020;John Smith;John;Smith;Democrat;OH;Member;
Oversight and Accountability;House;116;2019;2020;Mary Johnson;Mary;Johnson;Republican;OK;Member;
Oversight and Accountability;House;116;2019;2020;Michael Williams;Michael;Williams;Democrat;OR;Member;
Oversight and Accountability;House;116;2019;2020;Patricia Brown;Patricia;Brown;Republican;PA;Member;
Oversight and Accountability;House;116;2019;2020;Robert Jones;Robert;Jones;Democrat;RI;Member;
Oversight and Accountability;House;116;2019;2020;Jennifer Garcia;Jennifer;Garcia;Republican;SC;Member;
Oversight and Accountability;House;116;2019;2020;William Miller;William;Miller;Democrat;SD;Member;
Oversight and Accountability;House;116;2019;2020;Linda Davis;Linda;Davis;Republican;TN;Member;
Oversight and Accountability;House;116;2019;2020;David Rodriguez;David;Rodriguez;Democrat;TX;Member;
Oversight and Accountability;House;116;2019;2020;Elizabeth Martinez;Elizabeth;Martinez;Republican;UT;Member;
Oversight and Accountability;House;116;2019;2020;Richard Hernandez;Richard;Hernandez;Democrat;VT;Member;
Oversight and Accountability;House;116;2019;2020;Barbara Lopez;Barbara;Lopez;Republican;VA;Member;
Oversight and Accountability;House;116;2019;2020;Joseph Gonzalez;Joseph;Gonzalez;Democrat;WA;Member;
Oversight and Accountability;House;116;2019;2020;Susan Wilson;Susan;Wilson;Republican;WV;Member;
Oversight and Accountability;House;116;2019;2020;Thomas Anderson;Thomas;Anderson;Democrat;WI;Member;
Oversight and Accountability;House;116;2019;2020;Jessica Thomas;Jessica;Thomas;Republican;WY;Member;
Oversight and Accountability;House;116;2019;2020;Charles Taylor;Charles;Taylor;Democrat;AL;Member;
Oversight and Accountability;House;116;2019;2020;Sarah Moore;Sarah;Moore;Republican;AK;Member;
Oversight and Accountability;House;116;2019;2020;Christopher Jackson;Christopher;Jackson;Democrat;AZ;Member;
Oversight and Accountability;House;116;2019;2020;Karen Martin;Karen;Martin;Republican;AR;Member;
Oversight and Accountability;House;116;2019;2020;Daniel Lee;Daniel;Lee;Democrat;CA;Member;
Oversight and Accountability;House;116;2019;2020;Nancy Thompson;Nancy;Thompson;Republican;CO;Member;
Oversight and Accountability;House;116;2019;2020;Matthew White;Matthew;White;Democrat;CT;Member;
Oversight and Accountability;House;116;2019;2020;Lisa Harris;Lisa;Harris;Republican;DE;Member;
Oversight and Accountability;House;116;2019;2020;Anthony Sanchez;Anthony;Sanchez;Democrat;FL;Member;
Oversight and Accountability;House;116;2019;2020;Betty Clark;Betty;Clark;Republican;GA;Member;
Oversight and Accountability;House;116;2019;2020;Mark Ramirez;Mark;Ramirez;Democrat;HI;Member;
Oversight and Accountability;House;116;2019;2020;Margaret Lewis;Margaret;Lewis;Republican;ID;Member;
Oversight and Accountability;House;116;2019;2020;Donald Robinson;Donald;Robinson;Democrat;IL;Member;
Oversight and Accountability;House;116;2019;2020;Sandra Walker;Sandra;Walker;Republican;IN;Member;
Oversight and Accountability;House;116;2019;2020;Steven Young;Steven;Young;Democrat;IA;Member;
